Sample,Family,Genus,Species,Count
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-12,Pomacentridae,Parma,mccullochi,1
10dPR1-12,Pomacentridae,Parma,mccullochi,1
10dPR1-1,Pomacentridae,Parma,mccullochi,1
10dPR1-1,Labridae,Coris,auricularis,1
10dPR1-1,Labridae,Notolabrus,parilus,1
10dPR1-1,Labridae,Notolabrus,parilus,1
10dPR1-1,Labridae,Notolabrus,parilus,1
10dPR1-2,Kyphosidae,Kyphosus,cornelii,1
10dPR1-2,Plesiopidae,Trachinops,brauni,20
10dPR1-2,Labridae,Notolabrus,parilus,1
10dPR1-2,Pomacentridae,Parma,mccullochi,1
10dPR1-2,Enoplosidae,Enoplosus,armatus,1
10dPR1-3,Labridae,Ophthalmolepis,lineolatus,1
10dPR1-3,Pomacentridae,Parma,mccullochi,1
10dPR1-3,Labridae,Austrolabrus,maculatus,1
10dPR1-3,Labridae,Austrolabrus,maculatus,1
10dPR1-3,Pomacentridae,Parma,mccullochi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Monodactylidae,Schuettea,woodwardi,1
10dPR1-4,Labridae,Notolabrus,parilus,1
10dPR1-4,Labridae,Austrolabrus,maculatus,1
10dPR1-4,Pomacentridae,Parma,mccullochi,1
10dPR1-4,Plesiopidae,Trachinops,brauni,10
10dPR1-4,Labridae,Notolabrus,parilus,1
10dPR1-4,Pomacentridae,Parma,mccullochi,1
10dPR1-5,Labridae,Austrolabrus,maculatus,1
10dPR1-5,Labridae,Coris,auricularis,1
10dPR1-5,Labridae,Coris,auricularis,1
10dPR1-5,Labridae,Coris,auricularis,1
10dPR1-5,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Thalassoma,lutescens,1
10dPR1-6,Pomacentridae,Parma,mccullochi,1
10dPR1-6,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-6,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-6,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-6,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Odacidae,Olisthops,cyanomelas,1
10dPR1-6,Kyphosidae,Kyphosus,sydneyanus,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Coris,auricularis,1
10dPR1-6,Labridae,Austrolabrus,maculatus,1
10dPR1-6,Pomacentridae,Parma,mccullochi,1
10dPR1-7,Plesiopidae,Trachinops,noarlungae,10
10dPR1-7,Pomacentridae,Parma,mccullochi,1
10dPR1-7,Plesiopidae,Trachinops,brauni,20
10dPR1-8,Labridae,Austrolabrus,maculatus,1
10dPR1-8,Pomacentridae,Parma,mccullochi,1
10dPR1-9,Labridae,Austrolabrus,maculatus,1
10dPR1-9,Pomacentridae,Parma,mccullochi,1
10dPR1-9,Pomacentridae,Parma,mccullochi,1
10dPR1-9,Labridae,Notolabrus,parilus,1
10dPR1-9,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Austrolabrus,maculatus,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Labridae,Austrolabrus,maculatus,1
10dPR2-11,Labridae,Austrolabrus,maculatus,1
10dPR2-11,Labridae,Coris,auricularis,1
10dPR2-11,Monacanthidae,Meuschenia,galii,1
10dPR2-11,Labridae,Notolabrus,parilus,1
10dPR2-12,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-12,Pomacentridae,Parma,mccullochi,1
10dPR2-12,Pomacentridae,Parma,mccullochi,1
10dPR2-1,Labridae,Austrolabrus,maculatus,1
10dPR2-1,Labridae,Coris,auricularis,1
10dPR2-2,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Kyphosidae,Kyphosus,cornelii,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Notolabrus,parilus,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Labridae,Coris,auricularis,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Labridae,Notolabrus,parilus,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-2,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-2,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-3,Labridae,Notolabrus,parilus,1
10dPR2-3,Pomacentridae,Parma,mccullochi,1
10dPR2-4,Plesiopidae,Trachinops,brauni,10
10dPR2-4,Pomacentridae,Parma,mccullochi,1
10dPR2-4,Pomacentridae,Parma,mccullochi,1
10dPR2-4,Labridae,Coris,auricularis,1
10dPR2-5,Pomacentridae,Parma,mccullochi,1
10dPR2-5,Pomacentridae,Parma,mccullochi,1
10dPR2-5,Labridae,Notolabrus,parilus,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Plesiopidae,Trachinops,brauni,1
10dPR2-5,Pomacentridae,Parma,mccullochi,1
10dPR2-5,Odacidae,Olisthops,cyanomelas,1
10dPR2-5,Pomacentridae,Parma,mccullochi,1
10dPR2-5,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Labridae,Coris,auricularis,1
10dPR2-6,Labridae,Notolabrus,parilus,1
10dPR2-6,Labridae,Austrolabrus,maculatus,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-6,Kyphosidae,Kyphosus,cornelii,1
10dPR2-6,Labridae,Coris,auricularis,1
10dPR2-6,Labridae,Coris,auricularis,1
10dPR2-6,Labridae,Coris,auricularis,1
10dPR2-6,Labridae,Coris,auricularis,1
10dPR2-6,Pomacentridae,Parma,mccullochi,1
10dPR2-7,Labridae,Coris,auricularis,1
10dPR2-7,Odacidae,Olisthops,cyanomelas,1
10dPR2-7,Labridae,Coris,auricularis,1
10dPR2-7,Labridae,Coris,auricularis,1
10dPR2-7,Labridae,Coris,auricularis,1
10dPR2-7,Labridae,Coris,auricularis,1
10dPR2-7,Odacidae,Olisthops,cyanomelas,1
10dPR2-7,Labridae,Notolabrus,parilus,1
10dPR2-7,Labridae,Notolabrus,parilus,1
10dPR2-8,Labridae,Notolabrus,parilus,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Monodactylidae,Schuettea,woodwardi,1
10dPR2-8,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Labridae,Notolabrus,parilus,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Pomacentridae,Parma,mccullochi,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Monodactylidae,Schuettea,woodwardi,250
10dPR2-9,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-9,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-9,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-9,Kyphosidae,Kyphosus,sydneyanus,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dPR2-9,Labridae,Coris,auricularis,1
10dWC1-10,Pomacentridae,Parma,mccullochi,1
10dWC1-10,Pomacentridae,Parma,mccullochi,1
10dWC1-10,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Odacidae,Olisthops,cyanomelas,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Labridae,Pseudolabrus,biserialis,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-11,Pomacentridae,Parma,mccullochi,1
10dWC1-12,Serranidae,Othos,dentex,1
10dWC1-12,Kyphosidae,Kyphosus,sydneyanus,1
10dWC1-12,Monacanthidae,Meuschenia,hippocrepis,1
10dWC1-12,Pomacentridae,Parma,mccullochi,1
10dWC1-12,Pomacentridae,Parma,mccullochi,1
10dWC1-12,Pomacentridae,Parma,mccullochi,1
10dWC1-12,Labridae,Anampses,geographicus,1
10dWC1-12,Labridae,Anampses,geographicus,1
10dWC1-12,Labridae,Anampses,geographicus,1
10dWC1-12,Labridae,Anampses,geographicus,1
10dWC1-12,Odacidae,Siphonognathus,sp,1
10dWC1-12,Labridae,Coris,auricularis,1
10dWC1-12,Pomacentridae,Parma,mccullochi,1
10dWC1-1,Labridae,Ophthalmolepis,lineolatus,1
10dWC1-1,Labridae,Anampses,geographicus,1
10dWC1-1,Plesiopidae,Trachinops,noarlungae,40
10dWC1-1,Pomacentridae,Parma,mccullochi,1
10dWC1-1,Pomacentridae,Parma,mccullochi,1
10dWC1-1,Plesiopidae,Trachinops,noarlungae,20
10dWC1-1,Labridae,Coris,auricularis,1
10dWC1-1,Labridae,Notolabrus,parilus,1
10dWC1-2,Pomacentridae,Parma,mccullochi,1
10dWC1-2,Pomacentridae,Parma,mccullochi,1
10dWC1-2,Kyphosidae,Kyphosus,cornelii,1
10dWC1-2,Scorpididae,Scorpis,georgiana,1
10dWC1-2,Pomacentridae,Parma,mccullochi,1
10dWC1-2,Plesiopidae,Trachinops,brauni,20
10dWC1-2,Pomacentridae,Parma,mccullochi,1
10dWC1-2,Labridae,Pseudolabrus,biserialis,1
10dWC1-2,Plesiopidae,Trachinops,brauni,10
10dWC1-3,Labridae,Notolabrus,parilus,1
10dWC1-3,Odacidae,Olisthops,cyanomelas,1
10dWC1-4,Odacidae,Olisthops,cyanomelas,1
10dWC1-4,Pomacentridae,Parma,mccullochi,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Plesiopidae,Trachinops,noarlungae,1
10dWC1-4,Pomacentridae,Parma,mccullochi,1
10dWC1-4,Pomacentridae,Parma,mccullochi,1
10dWC1-5,Kyphosidae,Kyphosus,sydneyanus,1
10dWC1-6,Pomacentridae,Parma,mccullochi,1
10dWC1-6,Labridae,Coris,auricularis,1
10dWC1-6,Labridae,Coris,auricularis,1
10dWC1-6,Labridae,Coris,auricularis,1
10dWC1-6,Labridae,Coris,auricularis,1
10dWC1-6,Labridae,Coris,auricularis,1
10dWC1-6,Pomacentridae,Parma,mccullochi,1
10dWC1-7,Pomacentridae,Parma,mccullochi,1
10dWC1-7,Labridae,Anampses,geographicus,1
10dWC1-7,Pomacentridae,Parma,mccullochi,1
10dWC1-7,Plesiopidae,Trachinops,noarlungae,40
10dWC1-7,Pomacentridae,Parma,mccullochi,1
10dWC1-8,Kyphosidae,Kyphosus,sydneyanus,1
10dWC1-8,Pomacentridae,Parma,mccullochi,1
10dWC1-8,Pomacentridae,Parma,mccullochi,1
10dWC1-8,Labridae,Coris,auricularis,1
10dWC1-8,Pomacentridae,Parma,mccullochi,1
10dWC1-8,Pomacentridae,Parma,mccullochi,1
10dWC1-8,Plesiopidae,Trachinops,noarlungae,15
10dWC1-8,Pomacentridae,Parma,mccullochi,1
10dWC1-9,Pomacentridae,Parma,mccullochi,1
10dWC1-9,Pomacentridae,Parma,mccullochi,1
10dWC2-10,Pomacentridae,Parma,mccullochi,1
10dWC2-10,Plesiopidae,Trachinops,noarlungae,15
10dWC2-10,Pomacentridae,Parma,mccullochi,1
10dWC2-10,Labridae,Pseudolabrus,biserialis,1
10dWC2-11,Pomacentridae,Parma,mccullochi,1
10dWC2-11,Pomacentridae,Parma,mccullochi,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Pomacentridae,Parma,mccullochi,1
10dWC2-11,Pomacentridae,Parma,mccullochi,1
10dWC2-11,Labridae,Notolabrus,parilus,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Coris,auricularis,1
10dWC2-11,Labridae,Notolabrus,parilus,1
10dWC2-11,Pomacentridae,Parma,mccullochi,1
10dWC2-12,Labridae,Coris,auricularis,1
10dWC2-12,Pomacentridae,Parma,mccullochi,1
10dWC2-12,Labridae,Coris,auricularis,1
10dWC2-12,Labridae,Coris,auricularis,1
10dWC2-12,Pomacentridae,Parma,mccullochi,1
10dWC2-12,Pomacentridae,Parma,mccullochi,1
10dWC2-1,Pomacentridae,Parma,mccullochi,1
10dWC2-1,Odacidae,Olisthops,cyanomelas,1
10dWC2-1,Serranidae,Caesioscorpis,theagenes,20
10dWC2-1,Pomacentridae,Parma,mccullochi,1
10dWC2-2,Pomacentridae,Parma,mccullochi,1
10dWC2-2,Odacidae,Olisthops,cyanomelas,1
10dWC2-2,Odacidae,Olisthops,cyanomelas,1
10dWC2-2,Odacidae,Olisthops,cyanomelas,1
10dWC2-2,Labridae,Austrolabrus,maculatus,1
10dWC2-2,Pomacentridae,Parma,mccullochi,1
10dWC2-2,Pomacentridae,Parma,mccullochi,1
10dWC2-2,Kyphosidae,Kyphosus,sydneyanus,1
10dWC2-2,Kyphosidae,Kyphosus,sydneyanus,1
10dWC2-2,Pomacentridae,Parma,mccullochi,1
10dWC2-3,Odacidae,Olisthops,cyanomelas,1
10dWC2-3,Scorpididae,Scorpis,georgiana,1
10dWC2-4,Labridae,Notolabrus,parilus,1
10dWC2-4,Labridae,Notolabrus,parilus,1
10dWC2-5,Pomacentridae,Parma,mccullochi,1
10dWC2-5,Labridae,Notolabrus,parilus,1
10dWC2-5,Odacidae,Olisthops,cyanomelas,1
10dWC2-5,Labridae,Notolabrus,parilus,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-6,Serranidae,Caesioscorpis,theagenes,1
10dWC2-7,Labridae,Notolabrus,parilus,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-7,Plesiopidae,Trachinops,noarlungae,1
10dWC2-8,Plesiopidae,Trachinops,noarlungae,5
10dWC2-8,Labridae,Anampses,geographicus,1
10dWC2-8,Labridae,Anampses,geographicus,1
10dWC2-8,Labridae,Coris,auricularis,1
10dWC2-8,Pomacentridae,Parma,mccullochi,1
10dWC2-9,Pomacentridae,Parma,mccullochi,1
10dWC2-9,Pomacentridae,Parma,mccullochi,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Serranidae,Caesioscorpis,theagenes,1
10dWC2-9,Labridae,Coris,auricularis,1
10dWC2-9,Labridae,Coris,auricularis,1
10dWC2-9,Labridae,Notolabrus,parilus,1
10dWC2-9,Labridae,Notolabrus,parilus,1
10dWC3-10,Pomacentridae,Parma,mccullochi,1
10dWC3-10,Plesiopidae,Trachinops,brauni,10
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,brauni,1
10dWC3-10,Plesiopidae,Trachinops,noarlungae,35
10dWC3-10,Labridae,Coris,auricularis,1
10dWC3-10,Labridae,Coris,auricularis,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-10,Pomacentridae,Chromis,klunzingeri,1
10dWC3-11,Labridae,Coris,auricularis,1
10dWC3-12,Pomacentridae,Parma,mccullochi,1
10dWC3-12,Plesiopidae,Trachinops,brauni,10
10dWC3-12,Pomacentridae,Parma,mccullochi,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-12,Plesiopidae,Trachinops,brauni,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Plesiopidae,Trachinops,noarlungae,1
10dWC3-1,Pomacentridae,Parma,mccullochi,1
10dWC3-1,Labridae,Pseudolabrus,biserialis,1
