OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
BP_SZ_20170428_DOV	206	0	949.26708	860.66225	134.75776	871.39073
BP_SZ_20170428_DOV	207	0	1324.91925	727.15232	591.50311	756.95364
BP_SZ_20170428_DOV	207	1	1453.71429	771.25828	715.52795	799.86755
BP_SZ_20170428_DOV	208	0	360.95652	84.93377	303.51553	146.52318
BP_SZ_20170428_DOV	208	1	490.34783	141.85430	435.59006	198.67550
BP_SZ_20170428_DOV	209	0	640.39752	85.82781	521.14286	137.08609
BP_SZ_20170428_DOV	210	0	593.88820	196.68874	524.72050	243.17881
BP_SZ_20170428_DOV	211	0	822.85714	783.17881	760.84472	810.59603
BP_SZ_20170428_DOV	212	0	547.37888	720.00000	528.29814	747.41722
BP_SZ_20170428_DOV	213	0	633.24224	624.63576	611.77640	656.82119
BP_SZ_20170428_DOV	213	1	773.96273	630.59603	739.37888	659.20530
BP_SZ_20170428_DOV	214	0	293.36646	379.07285	134.67081	432.69536
BP_SZ_20170428_DOV	214	1	467.47826	491.12583	322.49689	539.38411
BP_SZ_20170428_DOV	215	0	403.08075	845.16556	232.54658	863.04636
BP_SZ_20170428_DOV	215	1	560.49689	842.78146	386.38509	863.04636
BP_SZ_20170428_DOV	216	0	1322.96894	350.76159	1350.42236	371.60265
BP_SZ_20170428_DOV	216	1	1498.27329	432.11921	1530.49689	449.98013
BP_SZ_20170428_DOV	217	0	771.22981	265.23179	798.57764	302.50331
BP_SZ_20170428_DOV	217	1	876.77019	261.95364	895.17391	295.05298
BP_SZ_20170428_DOV	218	0	1371.42857	1013.24503	1023.20497	1045.43046
BP_SZ_20170428_DOV	218	1	1621.86335	1006.09272	1239.05590	1043.04636
BP_SZ_20170428_DOV	219	0	1305.83851	345.69536	1248.21739	365.15894
BP_SZ_20170428_DOV	219	1	1435.47205	423.47682	1390.72671	445.92053
