OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-045	20	0	1874.17085	405.00000	1377.28643	430.31250
EG-C01-045	20	1	1113.16583	390.53571	401.60804	379.68750
EG-C01-045	21	0	1536.48241	445.98214	463.11558	464.06250
EG-C01-045	21	1	1324.22111	476.11607	200.20101	482.14286
EG-C01-045	22	0	705.52764	113.30357	382.31156	100.04464
EG-C01-045	22	1	580.10050	54.24107	221.90955	40.98214
EG-C01-045	23	0	972.06030	307.36607	338.89447	295.31250
EG-C01-045	23	1	753.76884	300.13393	39.79899	286.87500
EG-C01-045	24	0	1184.32161	367.63393	390.75377	361.60714
EG-C01-045	24	1	1507.53769	324.24107	675.37688	341.11607
EG-C01-045	25	0	1455.67839	113.30357	939.49749	122.94643
EG-C01-045	25	1	1596.78392	215.75893	1048.04020	233.83929
EG-C01-045	26	0	1528.04020	100.04464	1279.59799	94.01786
EG-C01-045	26	1	1676.38191	80.75893	1397.78894	81.96429
EG-C01-045	27	0	1254.27136	42.18750	1005.82915	44.59821
EG-C01-045	27	1	1309.74874	150.66964	1062.51256	151.87500
EG-C01-045	28	0	1576.28141	595.44643	1057.68844	624.37500
EG-C01-045	28	1	1865.72864	589.41964	1337.48744	642.45536
EG-C01-045	29	0	1626.93467	203.70536	1513.56784	198.88393
EG-C01-045	29	1	1737.88945	167.54464	1591.95980	157.90179
EG-C01-045	30	0	1801.80905	214.55357	1762.01005	214.55357
EG-C01-045	30	1	1887.43719	207.32143	1860.90452	216.96429
EG-C01-045	31	0	1195.17588	202.50000	1072.16080	197.67857
EG-C01-045	31	1	1265.12563	206.11607	1128.84422	206.11607
EG-C01-045	32	0	1151.75879	31.33929	982.91457	28.92857
EG-C01-045	32	1	1238.59296	75.93750	1063.71859	68.70536
EG-C01-045	33	0	688.64322	30.13393	524.62312	28.92857
EG-C01-045	33	1	758.59296	97.63393	592.16080	92.81250
EG-C01-045	34	0	1196.38191	607.50000	430.55276	602.67857
EG-C01-045	34	1	968.44221	496.60714	143.51759	479.73214
EG-C01-045	35	0	1169.84925	442.36607	665.72864	458.03571
EG-C01-045	35	1	1009.44724	445.98214	493.26633	438.75000
EG-C01-045	36	0	941.90955	141.02679	781.50754	124.15179
EG-C01-045	36	1	1023.91960	90.40179	861.10553	68.70536
EG-C01-045	37	0	764.62312	168.75000	634.37186	156.69643
EG-C01-045	37	1	838.19095	172.36607	699.49749	165.13393
EG-C01-045	38	0	678.99497	239.86607	558.39196	216.96429
EG-C01-045	38	1	767.03518	241.07143	630.75377	230.22321
EG-C01-045	39	0	521.00503	263.97321	267.73869	247.09821
EG-C01-045	39	1	650.05025	267.58929	408.84422	250.71429
EG-C01-045	40	0	1448.44221	899.19643	555.97990	911.25000
EG-C01-045	40	1	1177.08543	871.47321	186.93467	850.98214
EG-C01-045	41	0	1561.80905	495.40179	856.28141	512.27679
EG-C01-045	41	1	1881.40704	548.43750	1084.22111	599.06250
EG-C01-046	0	0	1080.51102	551.25373	453.84995	525.89552
EG-C01-046	1	0	564.42211	471.29464	317.18593	444.77679
EG-C01-046	1	1	383.51759	477.32143	54.27136	465.26786
EG-C01-046	2	0	812.62312	423.06920	605.73367	397.35714
