OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.2	40	0	1393.84035	442.86034	1297.29730	418.72626
npz6.2	40	1	1479.52231	378.90503	1357.63671	368.04469
npz6.2	41	0	1158.51666	325.81006	767.51728	296.84916
npz6.2	41	1	1228.51037	377.69832	807.34129	351.15084
npz6.2	42	0	1333.50094	290.81564	1158.51666	263.06145
npz6.2	42	1	1471.07480	253.40782	1274.36832	218.41341
npz6.2	43	0	1486.76304	240.13408	1214.02891	197.89944
npz6.2	43	1	1659.33375	212.37989	1362.46386	152.04469
npz6.2	44	0	1302.28598	420.06704	1100.59082	401.83240
npz6.2	44	1	1402.75110	353.69832	1210.40855	325.81006
npz6.2	45	0	1327.02514	444.50279	1201.96103	423.55307
npz6.2	45	1	1413.61219	386.88268	1284.02263	359.59777
npz6.2	46	0	1435.05971	314.58659	1314.19233	281.16201
npz6.2	46	1	1488.46009	247.61453	1378.15211	207.55307
npz6.2	47	0	1566.98806	260.18436	1398.66750	213.58659
npz6.2	47	1	1658.40226	234.54190	1494.00377	178.59218
npz6.2	48	0	1684.67630	390.01676	1150.06914	327.01676
npz6.2	48	1	1789.96857	327.26816	1269.54117	263.06145
npz6.2	49	0	1541.06851	456.13408	1297.29730	418.72626
npz6.2	49	1	1589.34004	407.86592	1356.42992	366.83799
npz6.2	50	0	1704.58831	729.36872	996.80704	680.58101
npz6.2	50	1	1835.22313	746.26257	1129.55374	693.85475
npz6.2	51	0	1776.69390	636.75419	1497.62414	600.93855
npz6.2	51	1	1855.13514	670.84358	1579.68573	637.13966
npz6.2	52	0	1462.31678	643.84916	1181.44563	617.83240
npz6.2	52	1	1586.91766	626.05028	1290.05657	590.07821
npz6.2	53	0	1524.22502	836.02235	1125.93338	814.52514
npz6.2	53	1	1619.86298	848.69274	1214.02891	822.97207
npz6.2	54	0	1400.52923	810.07821	1110.24513	795.21788
npz6.2	54	1	1499.18416	788.96089	1172.99811	769.87709
npz6.2	55	0	1488.92646	761.20670	1186.27278	739.70950
npz6.2	55	1	1598.14079	720.17877	1291.26336	699.88827
npz6.2	56	0	1291.04525	735.13966	818.20239	707.12849
npz6.2	56	1	1415.94783	753.24022	932.84727	725.22905
npz6.2	57	0	1400.46889	231.98883	1369.70459	194.27933
npz6.2	58	0	1221.43118	434.54749	1152.48272	419.93296
npz6.2	59	0	1325.21496	309.95531	1273.16153	285.98883
npz6.2	60	0	1554.50471	278.58101	1501.24450	235.30726
npz6.2	61	0	1252.37398	158.03911	1166.96417	135.15084
npz6.2	62	0	1360.54054	297.08939	1189.89315	263.06145
npz6.2	63	0	1664.43620	268.93296	1637.61157	216.00000
npz6.2	64	0	1552.53300	391.52514	1261.09365	347.53073
npz6.2	65	0	1508.48523	859.17318	1229.71716	870.03352
npz6.2	66	0	1347.98240	634.72626	755.44940	597.31844
npz6.2	66	1	1520.55311	493.54190	899.05720	448.89385
npz6.2	67	0	1730.53426	568.35754	413.92835	480.26816
npz6.2	67	1	1554.34318	466.99441	281.18165	382.52514
npz6.2	68	0	1601.40792	407.86592	1076.45506	353.56425
npz6.2	68	1	1800.52797	469.40782	1238.16468	411.48603
npz6.2	69	0	528.64173	553.84916	240.72659	551.70391
npz6.2	69	1	634.53740	625.64804	314.34067	619.27933
npz6.2	70	0	674.36141	519.45810	459.15525	521.53631
npz6.2	70	1	717.50409	555.96089	488.11816	553.51397
npz6.2	71	0	692.46323	553.84916	487.51477	553.21229
